domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
highway,construction_impact,construction_activity_id,construction_activity_id,Construction Impact - Construction Activity Id,BIGINT,,highway.construction_activity.construction_activity_id,,,association_data,Foreign key linking to the highway construction activity causing the transit impact,Internal - M:N Association FK
highway,construction_impact,route_id,route_id,Construction Impact - Route Id,BIGINT,,transit.route.route_id,,,association_data,Foreign key linking to the transit route affected by the construction activity,Internal - M:N Association FK
highway,construction_impact,detour_required,detour_required,Detour Required Flag,BOOLEAN,,,,,association_data,Indicates whether the transit route must be detoured due to this construction activity. Triggers detour planning and signage updates.,
highway,construction_impact,impact_end_date,impact_end_date,Impact End Date,DATE,,,,,association_data,Date when the construction activity impact on the transit route is expected to end and normal service resumes. Used for planning restoration of regular service.,
highway,construction_impact,impact_start_date,impact_start_date,Impact Start Date,DATE,,,,,association_data,Date when the construction activity begins to affect the transit route operations. Used for scheduling service modifications and public notifications.,
highway,construction_impact,notification_status,notification_status,Notification Status,STRING,,,,,association_data,Current status of public notification regarding this construction impact. Tracks whether affected riders have been informed of service changes.,
highway,construction_impact,service_modification_type,service_modification_type,Service Modification Type,STRING,,,,,association_data,Classification of how the transit service must be modified due to the construction activity. Determines operational response and public communication strategy.,
highway,lane,lane_id,lane_id,Lane Identifier,BIGINT,Y,,,,master_data,Unique identifier for the lane within the highway system. Primary key for the lane entity.,AASHTO Highway Design Standards
highway,lane,gis_feature_id,gis_feature_id,Geographic Information System (GIS) Feature Identifier,BIGINT,,gis.feature.feature_id,,,master_data,Unique identifier for this lane in the NCDOT GIS system for spatial analysis and mapping.,NCDOT GIS Standards
highway,lane,project_id,project_id,Associated Project Identifier,BIGINT,,project.project.project_id,,,master_data,"Identifier of the construction or maintenance project associated with this lane, if applicable.",NCDOT Project Management Standards
highway,lane,segment_id,segment_id,Roadway Segment Identifier,BIGINT,,highway.segment.segment_id,,,master_data,Identifier of the roadway segment to which this lane belongs. Links lane to its parent segment.,FHWA HPMS Field Manual
highway,lane,stormwater_permit_id,stormwater_permit_id,Stormwater Management Permit Identifier,BIGINT,,environmental.permit.permit_id,,,master_data,"Identifier for the stormwater management permit associated with this lane, if applicable.",Clean Water Act Section 402
highway,lane,aadt,aadt,Annual Average Daily Traffic (AADT),INT,,,,,master_data,The total volume of vehicle traffic on this lane for a year divided by 365 days. Key metric for capacity and planning analysis.,FHWA Traffic Monitoring Guide
highway,lane,ada_compliant_indicator,ada_compliant_indicator,Americans with Disabilities Act (ADA) Compliant Indicator,BOOLEAN,,,,true|false,master_data,Indicates whether this lane and adjacent facilities meet ADA accessibility requirements.,ADA Standards for Transportation Facilities
highway,lane,asset_value_dollars,asset_value_dollars,Asset Replacement Value in Dollars,"DECIMAL(15,2)",,,confidential,,master_data,Estimated replacement value of this lane asset in dollars for asset management and financial reporting.,GASB 34 Infrastructure Reporting
highway,lane,barrier_offset_ft,barrier_offset_ft,Barrier Offset in Feet,"DECIMAL(5,2)",,,,,master_data,"Distance from the edge of the lane to the nearest barrier, measured in feet.",AASHTO Roadside Design Guide
highway,lane,barrier_type,barrier_type,Barrier Type,STRING,,,,concrete|cable|guardrail|none,master_data,"Type of roadside barrier or median barrier adjacent to the lane (concrete, cable, guardrail, none).",AASHTO Roadside Design Guide
highway,lane,begin_latitude,begin_latitude,Begin Point Latitude,"DECIMAL(10,7)",,,,,master_data,Latitude coordinate of the beginning point of this lane in decimal degrees.,WGS84 Coordinate System
highway,lane,begin_longitude,begin_longitude,Begin Point Longitude,"DECIMAL(10,7)",,,,,master_data,Longitude coordinate of the beginning point of this lane in decimal degrees.,WGS84 Coordinate System
highway,lane,begin_milepost,begin_milepost,Begin Milepost,"DECIMAL(8,3)",,,,,master_data,Starting milepost location of this lane along the route.,FHWA Linear Referencing System
highway,lane,capacity_vehicles_per_hour,capacity_vehicles_per_hour,Lane Capacity in Vehicles Per Hour,INT,,,,,master_data,Maximum number of vehicles that can pass through this lane per hour under prevailing conditions.,Highway Capacity Manual
highway,lane,closure_end_timestamp,closure_end_timestamp,Lane Closure End Timestamp,TIMESTAMP,,,,,master_data,Date and time when the lane closure is expected to end or actually ended.,NCDOT Traffic Management Standards
highway,lane,closure_reason,closure_reason,Lane Closure Reason,STRING,,,,,master_data,"Reason for lane closure if status is closed (e.g., construction, incident, maintenance, weather).",NCDOT Traffic Management Standards
highway,lane,closure_start_timestamp,closure_start_timestamp,Lane Closure Start Timestamp,TIMESTAMP,,,,,master_data,Date and time when the lane closure began.,NCDOT Traffic Management Standards
highway,lane,comments,comments,Lane Comments,STRING,,,,,master_data,"Free-text field for additional comments, notes, or special conditions related to this lane.",NCDOT Data Management Standards
highway,lane,construction_year,construction_year,Original Construction Year,INT,,,,,master_data,Year when this lane was originally constructed.,FHWA HPMS Field Manual
highway,lane,county_code,county_code,County Code,STRING,,,,,master_data,FIPS county code where this lane is located.,US Census Bureau FIPS Codes
highway,lane,crash_rate_per_million_vmt,crash_rate_per_million_vmt,Crash Rate Per Million Vehicle Miles Traveled (VMT),"DECIMAL(8,3)",,,,,master_data,Number of crashes per million vehicle miles traveled on this lane. Key safety performance metric.,FHWA Highway Safety Manual
highway,lane,cross_slope_percent,cross_slope_percent,Cross Slope Percentage,"DECIMAL(4,2)",,,,,master_data,Transverse slope of the lane surface expressed as a percentage. Critical for drainage and safety.,AASHTO Green Book
highway,lane,curve_radius_ft,curve_radius_ft,Horizontal Curve Radius in Feet,"DECIMAL(8,2)",,,,,master_data,Radius of horizontal curvature in feet. Null for tangent (straight) sections.,AASHTO Green Book
highway,lane,data_collection_date,data_collection_date,Data Collection Date,DATE,,,,,master_data,Date when the lane attribute data was collected or last updated.,FHWA HPMS Field Manual
highway,lane,data_quality_score,data_quality_score,Data Quality Score,"DECIMAL(3,2)",,,,,master_data,"Quality score for lane data on a scale of 0-1, where 1 represents highest quality and completeness.",NCDOT Data Quality Standards
highway,lane,data_source,data_source,Data Source System,STRING,,,,,master_data,"Source system or method from which lane data was collected (e.g., field survey, GIS, HPMS, automated sensors).",NCDOT Data Management Standards
highway,lane,design_speed_mph,design_speed_mph,Design Speed in Miles Per Hour,INT,,,,,master_data,The design speed used for geometric design of this lane in miles per hour (mph).,AASHTO Green Book
